FECHA,HORA,SAG,VIF,XAL,ATI,CAM,CUT,FAC,TLA,TLI,BJU,HGM,IZT,MER,ACO,CHO,MPA,TAH,UIZ,AJM,CUA,INN,MGH,PED,SFE
1/11/2017,4,45,56,49,56,56,86,64,48,56,58,45,52,52,64,69,57,58,56,45,51,58,45,57,58
1/11/2017,5,47,57,52,60,60,89,69,50,60,60,48,56,59,69,68,59,60,59,46,54,60,50,61,58
1/11/2017,6,50,61,55,64,64,89,74,53,64,62,52,58,59,73,72,59,66,60,48,54,62,52,66,59
1/11/2017,7,54,63,56,66,66,91,77,55,66,63,52,59,61,72,74,61,62,62,51,59,64,53,67,59
1/11/2017,8,52,63,56,68,68,92,80,56,68,65,54,59,58,71,71,60,65,63,49,60,64,54,65,60
1/11/2017,9,48,60,49,60,60,74,71,48,60,57,44,51,53,68,66,52,63,56,47,51,58,47,57,54
1/11/2017,10,42,52,42,42,42,53,44,39,42,48,39,45,47,56,55,49,54,49,47,47,49,43,49,48
1/11/2017,11,34,41,34,35,35,46,35,34,35,40,34,39,42,45,43,44,42,41,42,43,41,36,41,42
1/11/2017,12,28,33,30,27,27,36,26,27,27,34,29,33,35,38,37,40,37,35,37,37,36,30,35,37
1/11/2017,13,20,26,23,22,22,29,21,22,22,29,24,27,29,28,28,33,30,30,34,34,32,25,31,34
1/11/2017,14,17,22,21,21,21,23,20,22,21,27,22,25,26,24,27,30,26,27,31,33,30,22,28,33
1/11/2017,15,16,21,21,21,21,23,20,21,21,26,22,24,25,24,25,30,25,26,30,32,29,21,28,32
1/11/2017,16,16,20,21,20,20,24,19,20,20,26,22,24,25,23,26,31,26,23,30,31,29,21,28,31
1/11/2017,17,16,19,20,20,20,23,20,20,20,26,21,24,25,23,26,34,30,25,32,33,31,22,28,33
1/11/2017,18,19,19,24,24,24,24,25,22,24,30,26,28,29,26,27,25,28,30,35,40,35,25,33,37
1/11/2017,19,20,25,24,31,31,40,33,28,31,34,30,31,30,32,30,25,25,24,38,43,38,29,37,38
1/11/2017,20,21,26,23,34,34,46,40,27,34,35,32,32,29,34,35,23,26,27,38,45,42,31,41,45
1/11/2017,21,26,30,26,44,44,43,44,44,44,39,33,34,31,35,38,21,29,29,40,48,44,33,41,45
1/11/2017,22,29,33,32,49,49,55,49,49,49,40,35,36,34,37,41,24,37,32,41,49,46,36,45,45
1/11/2017,23,30,35,32,45,45,60,52,38,45,37,37,36,35,47,46,27,38,37,45,49,48,36,49,45
1/11/2017,24,33,41,33,52,52,69,61,42,52,38,39,39,41,51,47,37,39,39,45,51,51,40,52,48
1/12/2017,1,35,45,36,56,56,77,66,45,56,45,40,43,44,54,49,44,44,42,43,50,53,41,54,48
1/12/2017,2,36,44,40,55,55,79,64,45,55,52,42,47,48,55,52,49,47,46,41,48,52,38,51,47
1/12/2017,3,39,44,43,54,54,78,62,45,54,57,46,51,51,57,54,52,49,50,40,48,52,41,47,46
1/12/2017,4,41,51,45,55,55,84,64,46,55,56,49,53,55,61,58,54,52,50,39,46,53,46,49,45
1/12/2017,5,41,53,47,56,56,87,65,47,56,58,48,53,54,63,63,54,57,51,42,48,56,48,54,53
1/12/2017,6,44,56,63,59,59,89,69,49,59,57,48,54,56,65,66,52,61,52,43,49,58,50,62,55
1/12/2017,7,46,56,49,62,62,90,72,51,62,60,48,55,58,66,67,50,62,52,44,47,58,50,67,51
1/12/2017,8,45,60,49,64,64,92,75,53,64,59,47,54,57,69,68,55,59,53,43,49,59,53,65,52
1/12/2017,9,41,55,44,58,58,79,68,47,58,56,42,50,53,62,58,49,59,49,46,46,55,50,58,48
1/12/2017,10,37,48,37,40,40,54,43,36,40,46,35,42,46,51,46,41,49,43,43,42,45,41,47,43
1/12/2017,11,31,38,33,31,31,45,31,31,31,37,30,35,39,41,37,38,39,36,39,35,37,32,39,37
1/12/2017,12,24,31,27,24,24,35,22,26,24,31,25,29,32,33,33,34,32,32,33,31,31,27,32,32
1/12/2017,13,14,22,18,19,19,27,17,20,19,25,21,24,25,22,25,27,25,26,25,27,25,19,25,26
1/12/2017,14,13,18,17,17,17,22,15,19,17,20,18,20,21,17,23,23,21,21,21,22,22,15,20,23
1/12/2017,15,11,16,16,16,16,21,14,17,16,19,16,18,19,18,21,23,20,19,22,21,22,14,20,22
1/12/2017,16,9,15,14,15,15,19,13,16,15,18,15,17,18,17,24,26,21,19,21,20,21,14,19,21
1/12/2017,17,9,14,14,15,15,17,14,15,15,18,14,16,17,16,25,28,21,18,20,21,21,13,19,21
1/12/2017,18,10,15,14,15,15,21,15,15,15,19,16,18,18,18,25,32,26,22,23,22,23,14,21,22
1/12/2017,19,19,21,22,20,20,26,21,18,20,27,23,25,26,24,28,38,31,28,33,27,32,18,28,32
1/12/2017,20,21,22,25,24,24,29,26,22,24,32,29,31,32,26,33,35,32,33,35,36,38,23,34,36
1/12/2017,21,22,26,26,26,26,30,27,24,26,34,29,32,32,27,35,37,37,34,33,35,39,24,34,34
1/12/2017,22,21,29,25,28,28,31,30,26,28,36,28,32,31,29,40,39,38,30,33,36,40,26,36,35
1/12/2017,23,21,29,25,28,28,46,31,25,28,35,29,32,31,32,44,36,39,38,35,38,43,28,39,39
1/12/2017,24,23,27,28,29,29,54,32,26,29,30,26,29,30,33,49,30,39,43,34,42,46,31,41,46
1/13/2017,1,27,32,31,35,35,60,40,29,35,37,31,33,31,40,52,27,38,39,33,45,46,33,45,46
1/13/2017,2,31,33,33,41,41,67,50,32,41,40,34,36,35,47,57,31,37,37,27,43,45,31,45,45
1/13/2017,3,34,38,36,47,47,75,57,36,47,49,32,40,39,51,56,34,47,40,26,39,44,36,48,38
1/13/2017,4,35,45,37,52,52,79,63,41,52,52,36,43,41,54,59,39,44,48,30,37,47,40,53,39
1/13/2017,5,36,50,39,56,56,83,67,44,56,53,37,44,43,56,61,45,47,48,33,40,49,40,56,39
1/13/2017,6,37,52,39,59,59,84,70,47,59,54,44,48,45,58,62,49,54,49,35,41,49,39,50,42
1/13/2017,7,40,51,41,59,59,85,69,48,59,57,46,49,45,61,65,53,51,51,37,42,51,42,51,43
1/13/2017,8,41,55,44,59,59,87,71,47,59,58,42,49,48,61,66,57,53,53,40,45,53,44,55,44
1/13/2017,9,37,53,40,49,49,67,58,40,49,49,32,41,43,54,57,49,51,45,39,41,49,43,50,45
1/13/2017,10,32,39,34,32,32,46,34,30,32,38,30,35,38,43,46,42,44,40,40,40,42,37,42,40
1/13/2017,11,25,32,27,26,26,36,26,26,26,33,27,31,34,34,35,40,35,34,35,38,35,30,36,38
1/13/2017,12,20,26,24,24,24,29,23,24,24,31,26,29,31,28,31,34,32,31,33,33,31,26,31,34
1/13/2017,13,15,22,18,17,17,24,16,18,17,23,18,21,22,23,25,27,25,23,26,27,24,17,23,27
1/13/2017,14,12,18,16,16,16,22,14,17,16,19,17,18,19,20,22,24,22,20,22,23,22,14,21,24
1/13/2017,15,10,16,15,15,15,21,14,16,15,19,16,18,18,18,21,22,21,20,22,22,21,14,20,23
1/13/2017,16,10,16,15,14,14,19,13,15,14,19,19,19,18,17,21,22,21,19,21,23,21,14,20,23
1/13/2017,17,9,18,14,15,15,23,14,15,15,19,19,19,18,21,20,22,22,19,22,23,22,15,20,24
1/13/2017,18,17,30,24,19,19,38,16,22,19,19,19,19,18,37,20,24,22,19,22,24,22,15,20,23
1/13/2017,19,28,37,33,37,37,54,38,36,37,28,31,31,33,49,23,26,26,29,29,37,32,25,26,37
1/13/2017,20,34,48,36,43,43,60,45,40,43,35,37,37,38,54,31,28,38,41,37,55,44,36,38,51
1/13/2017,21,37,52,38,48,48,64,52,44,48,42,43,43,43,59,31,44,46,43,51,61,52,44,49,59
1/13/2017,22,40,56,39,55,55,69,61,48,55,47,49,49,50,59,45,52,47,47,58,69,60,47,56,67
1/13/2017,23,46,57,45,61,61,83,71,50,61,58,56,56,53,66,53,60,51,52,63,74,67,61,65,72
1/13/2017,24,46,64,50,69,69,92,75,63,69,64,61,61,57,71,52,64,58,60,65,68,70,67,69,69
1/14/2017,1,49,77,51,73,73,94,77,69,73,70,67,67,64,77,56,67,63,62,72,73,72,72,68,70
1/14/2017,2,57,78,55,77,77,92,81,72,77,73,73,73,72,77,58,68,68,65,75,69,72,72,63,69
1/14/2017,3,58,71,61,78,78,94,84,72,78,74,75,75,75,80,65,73,71,69,76,74,72,69,63,70
1/14/2017,4,58,72,66,79,79,96,85,73,79,74,76,76,77,82,67,72,76,72,78,76,73,67,66,72
1/14/2017,5,64,81,69,79,79,97,85,73,79,74,75,75,76,83,70,77,77,74,81,81,75,67,68,72
1/14/2017,6,67,81,71,80,80,97,86,73,80,75,75,75,75,85,71,78,77,75,82,76,75,68,71,71
1/14/2017,7,68,80,71,81,81,97,88,74,81,77,76,76,75,84,73,78,79,78,81,75,75,69,71,73
1/14/2017,8,67,85,71,82,82,97,90,73,82,78,78,78,78,84,77,76,80,79,82,73,76,70,71,73
1/14/2017,9,63,83,66,79,79,98,90,67,79,74,74,74,74,79,68,76,73,77,77,81,76,71,73,78
1/14/2017,10,62,78,59,62,62,86,63,61,62,68,69,69,69,77,64,74,67,72,71,71,67,66,67,74
1/14/2017,11,57,68,54,52,52,70,51,52,52,62,62,62,61,70,63,64,63,64,64,64,59,57,60,66
1/14/2017,12,46,55,50,42,42,59,41,42,42,52,53,53,53,55,55,59,56,54,55,49,50,47,52,54
1/14/2017,13,34,42,41,31,31,47,32,30,31,42,42,42,41,38,46,46,45,43,43,46,42,37,43,45
1/14/2017,14,24,31,31,27,27,35,27,27,27,33,33,33,33,28,33,40,36,34,37,38,35,29,33,40
1/14/2017,15,19,26,25,24,24,32,23,24,24,28,28,28,28,22,29,32,29,27,32,36,30,23,29,34
1/14/2017,16,16,23,20,22,22,30,22,22,22,23,24,24,25,21,22,12,22,21,29,34,27,20,26,32
1/14/2017,17,13,21,18,21,21,28,20,21,21,22,22,22,22,21,20,14,19,19,28,33,26,17,25,31
1/14/2017,18,14,22,18,22,22,31,22,22,22,22,21,21,20,23,25,21,19,18,33,35,32,20,29,42
1/14/2017,19,20,30,25,28,28,38,30,26,28,26,24,24,22,42,32,26,32,25,29,36,37,25,37,39
1/14/2017,20,31,38,35,33,33,52,34,32,33,30,32,32,33,48,35,30,28,30,33,41,40,29,36,39
1/14/2017,21,33,43,37,40,40,67,41,39,40,37,39,39,40,52,38,33,32,32,38,47,44,35,38,45
1/14/2017,22,34,47,36,44,44,73,46,42,44,40,42,42,44,57,40,38,35,36,41,49,47,38,42,49
1/14/2017,23,38,51,42,49,49,77,54,44,49,43,45,45,47,61,43,44,41,45,44,54,51,40,47,53
1/14/2017,24,42,57,45,55,55,85,61,49,55,45,48,48,50,62,46,47,46,51,44,56,54,45,51,57
1/15/2017,1,49,62,43,62,62,88,65,59,62,50,53,53,55,67,51,47,50,54,47,57,56,47,52,57
1/15/2017,2,59,67,51,65,65,90,69,61,65,57,60,60,63,71,57,55,51,59,52,54,57,50,54,53
1/15/2017,3,66,72,63,68,68,92,72,63,68,60,65,65,70,75,59,58,55,63,56,58,60,51,55,58
1/15/2017,4,61,74,71,68,68,95,77,58,68,57,68,68,78,78,64,60,61,65,57,62,62,52,60,57
1/15/2017,5,59,75,72,69,69,96,78,59,69,58,68,68,77,80,68,58,64,64,61,53,62,55,60,56
1/15/2017,6,65,77,73,70,70,97,80,60,70,60,68,68,76,80,68,57,65,66,59,55,62,55,57,54
1/15/2017,7,62,76,74,72,72,96,82,62,72,63,68,68,73,81,70,55,67,71,54,56,62,56,58,53
1/15/2017,8,62,76,74,73,73,97,84,62,73,65,71,71,76,82,74,55,69,75,49,55,62,57,63,51
1/15/2017,9,54,69,64,65,65,93,76,54,65,66,71,71,75,76,66,52,62,60,53,50,59,50,67,50
1/15/2017,10,53,59,54,52,52,68,52,52,52,61,64,64,67,65,54,50,54,58,55,51,53,48,59,51
1/15/2017,11,46,60,45,43,43,58,42,44,43,54,55,55,55,55,46,45,45,51,49,46,47,46,50,50
1/15/2017,12,35,42,35,33,33,47,33,33,33,42,43,43,43,42,38,38,38,40,38,41,39,36,39,43
1/15/2017,13,23,28,27,25,25,36,24,26,25,30,31,31,31,33,28,30,28,30,32,38,32,26,30,35
1/15/2017,14,15,23,21,22,22,31,21,23,22,25,26,26,26,27,17,24,22,23,28,34,29,22,27,33
1/15/2017,15,15,22,20,20,20,29,19,21,20,25,25,25,24,20,19,24,19,23,26,31,27,20,26,31
1/15/2017,16,14,22,19,19,19,27,18,20,19,24,24,24,23,23,23,25,19,23,26,30,27,20,25,29
1/15/2017,17,15,22,20,20,20,25,18,21,20,23,23,23,22,24,27,26,20,23,26,29,28,19,25,28
1/15/2017,18,16,21,22,22,22,30,21,22,22,23,23,23,22,24,28,33,28,24,28,31,30,20,26,29
1/15/2017,19,20,21,24,27,27,45,30,24,27,28,28,28,28,26,30,43,33,30,37,43,38,23,33,40
1/15/2017,20,24,27,29,34,34,41,39,28,34,38,36,36,33,33,31,46,37,34,41,49,45,31,40,45
1/15/2017,21,26,31,30,37,37,43,43,30,37,40,40,40,40,36,35,48,44,37,40,50,47,36,45,44
1/15/2017,22,25,35,31,39,39,48,45,33,39,39,39,39,38,43,42,50,46,38,40,48,48,36,45,43
1/15/2017,23,27,43,31,40,40,68,43,36,40,37,37,37,36,50,44,54,49,39,39,47,48,37,41,44
1/15/2017,24,32,47,31,44,44,75,48,40,44,41,40,40,39,53,47,48,48,41,43,48,51,38,47,50
1/16/2017,1,37,48,36,50,50,76,56,43,50,43,43,43,43,57,53,48,51,45,43,49,53,39,54,52
1/16/2017,2,43,53,43,63,63,81,63,63,63,51,50,50,48,63,57,48,53,49,45,53,55,43,51,53
1/16/2017,3,45,56,48,58,58,85,68,48,58,56,54,54,52,67,63,51,55,53,47,54,57,46,51,55
1/16/2017,4,49,58,50,63,63,89,73,52,63,57,57,57,56,70,65,55,59,53,47,55,58,48,54,52
1/16/2017,5,52,61,52,66,66,90,76,55,66,58,58,58,57,72,70,56,61,55,49,56,60,50,56,54
1/16/2017,6,54,64,55,69,69,92,79,58,69,59,59,59,58,75,71,61,63,58,50,56,61,53,56,55
1/16/2017,7,55,65,56,70,70,93,81,59,70,62,61,61,60,76,74,60,66,59,51,56,62,54,58,56
1/16/2017,8,56,66,56,71,71,94,83,59,71,63,62,62,61,77,74,60,68,60,51,56,63,54,66,56
1/16/2017,9,51,63,52,62,62,79,73,50,62,56,57,57,57,70,65,54,62,56,45,50,58,50,61,53
1/16/2017,10,41,54,43,45,45,62,49,41,45,49,50,50,50,57,54,48,55,52,48,48,50,41,51,51
1/16/2017,11,33,43,34,37,37,50,38,36,37,40,41,41,42,45,43,43,44,42,43,45,43,35,42,45
1/16/2017,12,27,35,29,30,30,41,29,30,30,35,36,36,36,37,36,37,35,36,37,40,37,30,35,40
1/16/2017,13,23,31,26,25,25,35,24,26,25,30,31,31,31,32,31,35,32,32,33,33,32,26,31,35
1/16/2017,14,18,24,20,18,18,27,17,19,18,21,23,23,24,28,28,33,28,25,26,24,26,17,22,26
1/16/2017,15,16,22,20,15,15,27,13,17,15,22,23,23,23,27,27,31,27,24,22,19,23,13,19,20
1/16/2017,16,17,21,21,16,16,25,14,18,16,23,23,23,23,27,28,32,26,25,29,19,24,16,23,20
1/16/2017,17,18,21,22,18,18,25,17,19,18,26,26,26,25,27,29,32,27,27,33,25,28,18,27,27
1/16/2017,18,21,23,26,23,23,29,22,23,23,29,29,29,29,31,32,35,32,30,35,40,35,23,33,34
1/16/2017,19,25,30,31,32,32,46,34,29,32,33,34,34,34,35,36,37,34,34,38,48,42,31,37,45
1/16/2017,20,28,32,32,39,39,50,41,36,39,35,36,36,36,41,41,33,36,36,36,50,45,35,40,47
1/16/2017,21,31,34,33,40,40,51,44,36,40,37,37,37,37,45,47,32,42,35,36,49,46,36,36,50
1/16/2017,22,32,38,35,44,44,63,49,38,44,38,38,38,38,49,53,39,46,40,25,48,46,39,38,52
1/16/2017,23,35,42,38,50,50,65,56,43,50,42,42,42,41,53,52,39,48,44,29,48,48,37,47,51
1/16/2017,24,38,48,40,53,53,74,58,48,53,47,47,47,46,59,52,42,52,45,43,52,50,40,46,46
1/17/2017,1,38,55,41,57,57,81,63,50,57,52,53,53,53,63,53,47,49,49,45,49,52,42,49,47
1/17/2017,2,45,59,45,60,60,87,68,52,60,50,54,54,58,65,54,52,53,50,47,50,54,44,50,50
1/17/2017,3,49,60,51,65,65,89,74,55,65,54,55,55,56,67,59,58,56,52,50,54,57,45,52,53
1/17/2017,4,47,66,54,67,67,91,77,57,67,57,58,58,58,69,63,63,60,55,53,57,60,48,56,57
1/17/2017,5,49,65,54,69,69,93,80,57,69,59,60,60,60,72,67,65,64,57,56,64,64,50,61,60
1/17/2017,6,50,63,56,71,71,95,81,60,71,62,61,61,60,73,70,67,66,59,55,66,65,54,60,62
1/17/2017,7,52,66,57,73,73,95,84,62,73,65,64,64,62,76,72,68,68,61,56,65,66,55,63,62
1/17/2017,8,51,67,56,75,75,96,86,63,75,65,64,64,62,74,72,67,68,63,57,70,67,55,66,64
1/17/2017,9,47,66,51,66,66,86,78,54,66,59,58,58,56,69,67,61,62,60,54,61,62,50,60,59
1/17/2017,10,42,58,43,49,49,68,52,45,49,51,51,51,51,57,56,53,57,52,52,55,54,43,52,54
1/17/2017,11,38,48,38,40,40,57,40,39,40,46,46,46,45,50,44,51,48,45,49,48,47,39,44,48
1/17/2017,12,32,40,35,32,32,46,31,32,32,40,40,40,40,42,36,44,41,39,44,44,42,34,40,42
1/17/2017,13,28,35,30,29,29,38,28,30,29,35,36,36,36,34,38,37,36,35,41,42,40,30,37,41
1/17/2017,14,23,32,28,27,27,37,26,28,27,33,33,33,33,33,37,37,35,32,39,41,39,29,35,39
1/17/2017,15,21,30,27,27,27,35,26,28,27,33,33,33,32,31,36,39,35,33,40,40,40,28,35,39
1/17/2017,16,24,29,28,28,28,35,29,27,28,33,34,34,34,33,39,42,39,38,39,41,41,29,37,39
1/17/2017,17,27,29,34,29,29,33,27,30,29,37,38,38,38,36,43,44,39,39,38,42,40,29,34,39
1/17/2017,18,32,35,38,36,36,35,34,37,36,38,39,39,40,39,43,49,43,39,38,45,42,33,37,40
1/17/2017,19,35,40,41,39,39,48,39,39,39,42,43,43,43,46,47,55,47,44,48,54,50,37,45,51
1/17/2017,20,37,43,44,45,45,56,48,42,45,49,49,49,49,50,50,61,51,49,51,59,55,41,49,55
1/17/2017,21,39,46,45,51,51,57,55,46,51,53,53,53,52,53,54,64,54,51,53,62,58,45,53,55
1/17/2017,22,42,49,48,54,54,73,60,47,54,55,54,54,53,57,58,66,58,54,56,64,60,46,56,57
1/17/2017,23,44,53,50,57,57,81,64,49,57,59,58,58,56,60,62,68,63,56,60,64,63,49,59,59
1/17/2017,24,48,57,53,62,62,83,70,53,62,60,60,60,59,66,67,68,65,59,59,63,64,50,59,62
1/18/2017,1,50,62,54,67,67,88,75,58,67,63,62,62,61,69,72,68,69,61,59,67,67,55,65,61
1/18/2017,2,53,64,56,69,69,91,78,60,69,64,64,64,64,72,71,71,70,63,62,69,70,58,70,69
1/18/2017,3,54,68,56,72,72,93,80,63,72,68,67,67,65,76,72,72,70,66,65,70,71,60,69,70
1/18/2017,4,56,70,60,73,73,93,82,64,73,71,70,70,68,76,73,72,71,68,65,70,72,61,69,71
1/18/2017,5,57,73,62,75,75,95,84,66,75,74,73,73,71,78,77,70,75,70,65,68,72,63,69,71
1/18/2017,6,60,75,64,77,77,96,86,68,77,75,74,74,72,81,79,73,76,72,65,68,73,64,73,71
1/18/2017,7,61,75,67,77,77,96,87,67,77,74,74,74,73,82,78,73,76,73,68,69,73,67,71,69
1/18/2017,8,63,78,66,78,78,96,88,68,78,75,73,73,71,83,79,76,73,74,68,72,74,66,69,71
1/18/2017,9,59,72,60,74,74,90,85,62,74,68,68,68,67,78,72,70,71,69,65,70,70,62,64,69
1/18/2017,10,52,67,52,56,56,71,59,52,56,61,61,61,61,68,62,64,66,63,63,63,63,56,60,64
1/18/2017,11,43,56,46,46,46,60,45,46,46,55,55,55,54,57,54,60,55,55,60,60,57,49,54,59
1/18/2017,12,38,48,42,40,40,52,38,41,40,47,48,48,48,49,43,54,46,48,54,56,51,43,48,55
1/18/2017,13,30,39,35,35,35,45,34,35,35,41,42,42,43,44,41,48,40,41,50,52,47,38,44,51
1/18/2017,14,27,33,33,33,33,39,31,34,33,37,32,36,38,39,40,43,37,37,44,49,43,34,40,47
1/18/2017,15,23,31,30,31,31,37,30,32,31,34,29,32,34,34,38,39,35,36,40,47,40,31,37,45
1/18/2017,16,20,29,28,29,29,35,28,30,29,32,28,31,32,32,35,35,31,33,33,47,37,28,34,43
1/18/2017,17,18,26,26,31,31,32,33,29,31,31,28,30,31,32,37,31,30,31,38,43,37,28,33,42
1/18/2017,18,24,25,30,31,31,36,30,31,31,30,29,30,32,33,41,32,33,33,37,44,39,32,36,41
1/18/2017,19,31,35,37,34,34,51,36,32,34,35,33,35,37,43,47,50,41,38,45,50,47,34,46,45
1/18/2017,20,35,37,41,41,41,49,45,37,41,44,41,43,45,49,51,48,46,43,48,56,52,37,49,50
1/18/2017,21,39,42,44,46,46,49,52,40,46,51,44,48,48,54,55,42,51,48,50,58,55,41,53,49
1/18/2017,22,40,48,47,51,51,57,58,43,51,53,46,50,51,57,57,44,54,50,52,58,57,43,55,54
1/18/2017,23,41,52,49,54,54,66,61,46,54,54,48,52,53,57,60,47,62,53,54,58,60,46,58,56
1/18/2017,24,42,58,49,57,57,76,65,49,57,58,51,55,55,63,61,55,61,55,54,60,63,50,62,59
1/19/2017,1,43,61,51,62,62,84,70,53,62,61,53,57,57,67,66,60,67,58,56,63,65,54,63,63
1/19/2017,2,48,62,54,66,66,87,76,55,66,64,55,60,62,73,65,64,67,59,58,65,67,55,63,65
1/19/2017,3,50,65,55,68,68,88,78,57,68,65,57,62,63,75,71,68,66,62,60,67,69,58,66,70
1/19/2017,4,51,67,57,70,70,91,81,59,70,66,58,63,65,76,70,70,67,63,62,69,71,61,72,70
1/19/2017,5,55,71,59,74,74,93,85,63,74,70,59,65,65,81,75,67,71,64,63,72,71,62,66,69
1/19/2017,6,58,72,62,76,76,94,87,65,76,71,60,66,67,81,78,68,72,67,64,73,72,63,69,69
1/19/2017,7,59,75,63,78,78,95,89,67,78,72,62,68,69,82,78,66,76,69,62,68,71,63,68,66
1/19/2017,8,62,73,64,78,78,96,89,67,78,73,61,68,69,83,79,67,74,70,58,69,70,64,67,61
1/19/2017,9,59,70,59,73,73,89,86,60,73,67,56,63,65,79,72,61,69,68,54,61,64,57,66,57
1/19/2017,10,51,64,51,57,57,68,62,52,57,59,49,56,59,69,64,55,64,60,58,45,56,50,61,57
1/19/2017,11,40,55,41,45,45,59,47,43,45,49,40,46,48,57,43,48,53,51,52,33,46,45,54,56
1/19/2017,12,27,37,30,32,32,51,32,32,32,35,29,33,35,39,34,29,35,38,41,20,34,33,39,43
1/19/2017,13,14,26,19,21,21,39,19,22,21,24,20,23,25,23,26,13,15,26,29,19,25,19,25,25
1/19/2017,14,9,20,14,13,13,30,12,14,13,19,15,18,19,15,26,17,17,21,24,25,24,13,20,24
1/19/2017,15,9,16,14,17,17,24,17,17,17,18,16,17,17,17,31,21,21,19,21,27,25,17,19,23
1/19/2017,16,15,15,16,19,19,18,19,19,19,19,17,18,18,21,30,27,25,24,24,28,27,15,19,24
1/19/2017,17,18,18,23,22,22,20,22,21,22,19,18,20,22,22,33,30,28,30,22,33,31,19,22,29
1/19/2017,18,22,24,29,26,26,23,27,25,26,26,24,26,27,26,34,32,31,31,34,37,35,25,27,33
1/19/2017,19,27,30,31,34,34,30,37,31,34,30,29,30,31,31,38,41,38,35,44,48,44,30,35,41
1/19/2017,20,30,33,34,41,41,37,44,37,41,37,35,37,39,38,43,47,42,43,45,56,50,38,42,47
1/19/2017,21,34,37,38,44,44,44,47,41,44,44,40,43,45,43,46,47,46,44,40,56,50,39,42,44
1/19/2017,22,36,41,41,44,44,53,46,41,44,47,42,45,46,44,46,46,53,44,47,46,50,39,48,40
1/19/2017,23,37,46,42,46,46,59,49,42,46,50,44,47,48,48,47,42,56,47,38,41,51,45,52,44
1/19/2017,24,39,47,44,45,45,69,46,44,45,53,44,49,50,54,50,53,60,48,37,42,52,49,55,42
1/20/2017,1,41,49,47,50,50,80,53,47,50,57,46,51,51,58,53,53,52,51,38,42,53,49,55,45
1/20/2017,2,42,57,48,55,55,84,64,46,55,57,49,54,55,59,57,57,54,52,39,47,54,52,58,43
1/20/2017,3,44,59,50,57,57,86,65,48,57,59,52,57,59,61,54,55,59,53,45,52,57,53,62,51
1/20/2017,4,46,61,52,53,53,89,56,50,53,59,51,56,59,65,51,52,66,52,48,55,58,54,62,50
1/20/2017,5,46,63,53,52,52,91,52,51,52,61,50,57,59,68,52,48,63,54,49,56,60,56,63,54
1/20/2017,6,48,66,53,52,52,92,54,50,52,63,52,57,57,71,54,54,61,56,49,59,61,57,64,60
1/20/2017,7,51,64,53,57,57,93,61,52,57,68,53,60,58,72,56,57,62,57,51,66,63,57,66,61
1/20/2017,8,51,62,53,60,60,94,67,53,60,65,54,59,59,72,55,60,62,60,51,68,64,57,63,59
1/20/2017,9,46,53,51,53,53,78,55,50,53,58,49,54,56,67,54,55,59,57,50,59,58,50,54,54
1/20/2017,10,38,45,44,41,41,54,41,41,41,46,41,45,49,49,48,42,48,46,49,49,50,40,46,50
1/20/2017,11,30,37,36,29,29,41,29,28,29,39,34,38,40,40,38,35,34,35,41,39,42,35,40,43
1/20/2017,12,23,29,31,24,24,34,24,24,24,33,29,32,34,35,35,31,32,32,34,32,35,29,32,34
1/20/2017,13,19,22,25,23,23,28,23,23,23,29,25,28,29,31,28,31,28,30,23,34,31,23,25,30
1/20/2017,14,17,19,22,24,24,25,24,23,24,25,23,26,29,27,28,32,32,31,22,36,32,22,25,32
1/20/2017,15,18,20,22,25,25,27,24,25,25,25,23,25,26,27,31,31,31,30,27,36,33,23,25,32
1/20/2017,16,16,24,26,28,28,29,29,27,28,28,26,27,27,28,33,35,31,32,32,39,36,26,29,35
1/20/2017,17,21,28,28,32,32,31,34,30,32,31,30,30,30,33,35,39,34,34,36,42,38,30,32,38
1/20/2017,18,25,32,32,38,38,32,38,38,38,34,32,34,35,35,39,44,39,39,41,47,43,31,35,42
1/20/2017,19,26,29,33,36,36,32,38,33,36,38,34,36,36,39,42,49,44,43,47,46,45,33,37,44
1/20/2017,20,26,28,31,37,37,36,40,34,37,42,35,38,38,47,43,49,44,44,48,50,48,34,44,43
1/20/2017,21,33,33,34,42,42,44,45,38,42,37,35,37,38,49,45,52,48,46,43,52,48,38,36,47
1/20/2017,22,33,36,33,44,44,44,49,39,44,38,34,36,37,52,48,52,49,48,49,43,47,32,40,38
1/20/2017,23,37,36,32,40,40,59,46,34,40,47,39,43,43,53,49,43,47,50,48,41,49,32,48,42
1/20/2017,24,39,34,44,39,39,63,45,33,39,51,44,48,48,55,50,41,48,48,42,42,50,38,47,47
1/21/2017,1,41,40,46,40,40,67,44,35,40,51,42,47,48,58,52,35,42,48,37,49,49,36,50,43
1/21/2017,2,42,47,48,45,45,71,50,40,45,47,38,44,48,58,52,42,53,47,45,51,51,35,55,41
1/21/2017,3,42,50,49,50,50,75,56,44,50,47,35,43,48,59,56,36,50,49,46,51,53,35,56,42
1/21/2017,4,43,53,47,51,51,76,57,45,51,52,41,48,50,58,61,41,54,51,44,44,54,39,58,47
1/21/2017,5,46,59,48,53,53,83,61,44,53,55,45,51,54,57,64,36,48,53,46,49,57,46,57,54
1/21/2017,6,48,60,49,56,56,85,64,48,56,54,48,53,57,59,63,27,60,57,29,38,48,43,50,42
